"","Scenario","Location","Vegetation","Year","Decade","Avg"
"441","SRES B1","Alaska","White Spruce",2081,"2080",215637
"442","SRES B1","Alaska","White Spruce",2082,"2080",216298
"443","SRES B1","Alaska","White Spruce",2083,"2080",217368
"444","SRES B1","Alaska","White Spruce",2084,"2080",216502
"445","SRES B1","Alaska","White Spruce",2085,"2080",217807
"446","SRES B1","Alaska","White Spruce",2086,"2080",217004
"447","SRES B1","Alaska","White Spruce",2087,"2080",217570
"448","SRES B1","Alaska","White Spruce",2088,"2080",218595
"449","SRES B1","Alaska","White Spruce",2089,"2080",216109
"450","SRES B1","Alaska","White Spruce",2090,"2090",217608
"451","SRES B1","Alaska","White Spruce",2091,"2090",218777
"452","SRES B1","Alaska","White Spruce",2092,"2090",219586
"453","SRES B1","Alaska","White Spruce",2093,"2090",217691
"454","SRES B1","Alaska","White Spruce",2094,"2090",216916
"455","SRES B1","Alaska","White Spruce",2095,"2090",218553
"456","SRES B1","Alaska","White Spruce",2096,"2090",219200
"457","SRES B1","Alaska","White Spruce",2097,"2090",217863
"458","SRES B1","Alaska","White Spruce",2098,"2090",219633
"459","SRES B1","Alaska","White Spruce",2099,"2090",218460
"460","SRES B1","Alaska","White Spruce",2100,"2100",218637
"461","SRES B1","Arctic","Black Spruce",2009,"2000",6111
"462","SRES B1","Arctic","Black Spruce",2010,"2010",6087
"463","SRES B1","Arctic","Black Spruce",2011,"2010",6069
"464","SRES B1","Arctic","Black Spruce",2012,"2010",6035
"465","SRES B1","Arctic","Black Spruce",2013,"2010",6045
"466","SRES B1","Arctic","Black Spruce",2014,"2010",6065
"467","SRES B1","Arctic","Black Spruce",2015,"2010",6063
"468","SRES B1","Arctic","Black Spruce",2016,"2010",5950
"469","SRES B1","Arctic","Black Spruce",2017,"2010",5911
"470","SRES B1","Arctic","Black Spruce",2018,"2010",5915
"471","SRES B1","Arctic","Black Spruce",2019,"2010",5831
"472","SRES B1","Arctic","Black Spruce",2020,"2020",5808
"473","SRES B1","Arctic","Black Spruce",2021,"2020",5841
"474","SRES B1","Arctic","Black Spruce",2022,"2020",5828
"475","SRES B1","Arctic","Black Spruce",2023,"2020",5835
"476","SRES B1","Arctic","Black Spruce",2024,"2020",5803
"477","SRES B1","Arctic","Black Spruce",2025,"2020",5830
"478","SRES B1","Arctic","Black Spruce",2026,"2020",5848
"479","SRES B1","Arctic","Black Spruce",2027,"2020",5824
"480","SRES B1","Arctic","Black Spruce",2028,"2020",5809
"481","SRES B1","Arctic","Black Spruce",2029,"2020",5806
"482","SRES B1","Arctic","Black Spruce",2030,"2030",5831
"483","SRES B1","Arctic","Black Spruce",2031,"2030",5801
"484","SRES B1","Arctic","Black Spruce",2032,"2030",5778
"485","SRES B1","Arctic","Black Spruce",2033,"2030",5788
"486","SRES B1","Arctic","Black Spruce",2034,"2030",5797
"487","SRES B1","Arctic","Black Spruce",2035,"2030",5774
"488","SRES B1","Arctic","Black Spruce",2036,"2030",5791
"489","SRES B1","Arctic","Black Spruce",2037,"2030",5787
"490","SRES B1","Arctic","Black Spruce",2038,"2030",5779
"491","SRES B1","Arctic","Black Spruce",2039,"2030",5781
"492","SRES B1","Arctic","Black Spruce",2040,"2040",5748
"493","SRES B1","Arctic","Black Spruce",2041,"2040",5777
"494","SRES B1","Arctic","Black Spruce",2042,"2040",5763
"495","SRES B1","Arctic","Black Spruce",2043,"2040",5790
"496","SRES B1","Arctic","Black Spruce",2044,"2040",5803
"497","SRES B1","Arctic","Black Spruce",2045,"2040",5773
"498","SRES B1","Arctic","Black Spruce",2046,"2040",5811
"499","SRES B1","Arctic","Black Spruce",2047,"2040",5761
"500","SRES B1","Arctic","Black Spruce",2048,"2040",5775
"501","SRES B1","Arctic","Black Spruce",2049,"2040",5718
"502","SRES B1","Arctic","Black Spruce",2050,"2050",5741
"503","SRES B1","Arctic","Black Spruce",2051,"2050",5746
"504","SRES B1","Arctic","Black Spruce",2052,"2050",5720
"505","SRES B1","Arctic","Black Spruce",2053,"2050",5674
"506","SRES B1","Arctic","Black Spruce",2054,"2050",5730
"507","SRES B1","Arctic","Black Spruce",2055,"2050",5673
"508","SRES B1","Arctic","Black Spruce",2056,"2050",5697
"509","SRES B1","Arctic","Black Spruce",2057,"2050",5673
"510","SRES B1","Arctic","Black Spruce",2058,"2050",5734
"511","SRES B1","Arctic","Black Spruce",2059,"2050",5682
"512","SRES B1","Arctic","Black Spruce",2060,"2060",5676
"513","SRES B1","Arctic","Black Spruce",2061,"2060",5706
"514","SRES B1","Arctic","Black Spruce",2062,"2060",5687
"515","SRES B1","Arctic","Black Spruce",2063,"2060",5687
"516","SRES B1","Arctic","Black Spruce",2064,"2060",5678
"517","SRES B1","Arctic","Black Spruce",2065,"2060",5688
"518","SRES B1","Arctic","Black Spruce",2066,"2060",5672
"519","SRES B1","Arctic","Black Spruce",2067,"2060",5690
"520","SRES B1","Arctic","Black Spruce",2068,"2060",5679
"521","SRES B1","Arctic","Black Spruce",2069,"2060",5643
"522","SRES B1","Arctic","Black Spruce",2070,"2070",5651
"523","SRES B1","Arctic","Black Spruce",2071,"2070",5665
"524","SRES B1","Arctic","Black Spruce",2072,"2070",5658
"525","SRES B1","Arctic","Black Spruce",2073,"2070",5683
"526","SRES B1","Arctic","Black Spruce",2074,"2070",5633
"527","SRES B1","Arctic","Black Spruce",2075,"2070",5573
"528","SRES B1","Arctic","Black Spruce",2076,"2070",5578
"529","SRES B1","Arctic","Black Spruce",2077,"2070",5538
"530","SRES B1","Arctic","Black Spruce",2078,"2070",5545
"531","SRES B1","Arctic","Black Spruce",2079,"2070",5571
"532","SRES B1","Arctic","Black Spruce",2080,"2080",5565
"533","SRES B1","Arctic","Black Spruce",2081,"2080",5591
"534","SRES B1","Arctic","Black Spruce",2082,"2080",5585
"535","SRES B1","Arctic","Black Spruce",2083,"2080",5594
"536","SRES B1","Arctic","Black Spruce",2084,"2080",5558
"537","SRES B1","Arctic","Black Spruce",2085,"2080",5558
"538","SRES B1","Arctic","Black Spruce",2086,"2080",5557
"539","SRES B1","Arctic","Black Spruce",2087,"2080",5566
"540","SRES B1","Arctic","Black Spruce",2088,"2080",5566
"541","SRES B1","Arctic","Black Spruce",2089,"2080",5575
"542","SRES B1","Arctic","Black Spruce",2090,"2090",5594
"543","SRES B1","Arctic","Black Spruce",2091,"2090",5566
"544","SRES B1","Arctic","Black Spruce",2092,"2090",5617
"545","SRES B1","Arctic","Black Spruce",2093,"2090",5546
"546","SRES B1","Arctic","Black Spruce",2094,"2090",5563
"547","SRES B1","Arctic","Black Spruce",2095,"2090",5574
"548","SRES B1","Arctic","Black Spruce",2096,"2090",5554
"549","SRES B1","Arctic","Black Spruce",2097,"2090",5573
"550","SRES B1","Arctic","Black Spruce",2098,"2090",5577
"551","SRES B1","Arctic","Black Spruce",2099,"2090",5594
"552","SRES B1","Arctic","Black Spruce",2100,"2100",5597
"553","SRES B1","Arctic","Deciduous",2009,"2000",1785
"554","SRES B1","Arctic","Deciduous",2010,"2010",1778
"555","SRES B1","Arctic","Deciduous",2011,"2010",1947
"556","SRES B1","Arctic","Deciduous",2012,"2010",1930
"557","SRES B1","Arctic","Deciduous",2013,"2010",1917
"558","SRES B1","Arctic","Deciduous",2014,"2010",1935
"559","SRES B1","Arctic","Deciduous",2015,"2010",1943
"560","SRES B1","Arctic","Deciduous",2016,"2010",2155
"561","SRES B1","Arctic","Deciduous",2017,"2010",2222
"562","SRES B1","Arctic","Deciduous",2018,"2010",2220
"563","SRES B1","Arctic","Deciduous",2019,"2010",2327
"564","SRES B1","Arctic","Deciduous",2020,"2020",2449
"565","SRES B1","Arctic","Deciduous",2021,"2020",2402
"566","SRES B1","Arctic","Deciduous",2022,"2020",2371
"567","SRES B1","Arctic","Deciduous",2023,"2020",2396
"568","SRES B1","Arctic","Deciduous",2024,"2020",2433
"569","SRES B1","Arctic","Deciduous",2025,"2020",2388
"570","SRES B1","Arctic","Deciduous",2026,"2020",2449
"571","SRES B1","Arctic","Deciduous",2027,"2020",2472
"572","SRES B1","Arctic","Deciduous",2028,"2020",2437
"573","SRES B1","Arctic","Deciduous",2029,"2020",2460
"574","SRES B1","Arctic","Deciduous",2030,"2030",2484
"575","SRES B1","Arctic","Deciduous",2031,"2030",2501
"576","SRES B1","Arctic","Deciduous",2032,"2030",2444
"577","SRES B1","Arctic","Deciduous",2033,"2030",2502
"578","SRES B1","Arctic","Deciduous",2034,"2030",2551
"579","SRES B1","Arctic","Deciduous",2035,"2030",2541
"580","SRES B1","Arctic","Deciduous",2036,"2030",2458
"581","SRES B1","Arctic","Deciduous",2037,"2030",2523
"582","SRES B1","Arctic","Deciduous",2038,"2030",2522
"583","SRES B1","Arctic","Deciduous",2039,"2030",2510
"584","SRES B1","Arctic","Deciduous",2040,"2040",2537
"585","SRES B1","Arctic","Deciduous",2041,"2040",2500
"586","SRES B1","Arctic","Deciduous",2042,"2040",2576
"587","SRES B1","Arctic","Deciduous",2043,"2040",2590
"588","SRES B1","Arctic","Deciduous",2044,"2040",2543
"589","SRES B1","Arctic","Deciduous",2045,"2040",2563
"590","SRES B1","Arctic","Deciduous",2046,"2040",2544
"591","SRES B1","Arctic","Deciduous",2047,"2040",2513
"592","SRES B1","Arctic","Deciduous",2048,"2040",2542
"593","SRES B1","Arctic","Deciduous",2049,"2040",2663
"594","SRES B1","Arctic","Deciduous",2050,"2050",2613
"595","SRES B1","Arctic","Deciduous",2051,"2050",2689
"596","SRES B1","Arctic","Deciduous",2052,"2050",2695
"597","SRES B1","Arctic","Deciduous",2053,"2050",2744
"598","SRES B1","Arctic","Deciduous",2054,"2050",2756
"599","SRES B1","Arctic","Deciduous",2055,"2050",2714
"600","SRES B1","Arctic","Deciduous",2056,"2050",2761
"601","SRES B1","Arctic","Deciduous",2057,"2050",2757
"602","SRES B1","Arctic","Deciduous",2058,"2050",2792
"603","SRES B1","Arctic","Deciduous",2059,"2050",2872
"604","SRES B1","Arctic","Deciduous",2060,"2060",2811
"605","SRES B1","Arctic","Deciduous",2061,"2060",2841
"606","SRES B1","Arctic","Deciduous",2062,"2060",2847
"607","SRES B1","Arctic","Deciduous",2063,"2060",2888
"608","SRES B1","Arctic","Deciduous",2064,"2060",2885
"609","SRES B1","Arctic","Deciduous",2065,"2060",2917
"610","SRES B1","Arctic","Deciduous",2066,"2060",2863
"611","SRES B1","Arctic","Deciduous",2067,"2060",2959
"612","SRES B1","Arctic","Deciduous",2068,"2060",3036
"613","SRES B1","Arctic","Deciduous",2069,"2060",3229
"614","SRES B1","Arctic","Deciduous",2070,"2070",3131
"615","SRES B1","Arctic","Deciduous",2071,"2070",3174
"616","SRES B1","Arctic","Deciduous",2072,"2070",3188
"617","SRES B1","Arctic","Deciduous",2073,"2070",3221
"618","SRES B1","Arctic","Deciduous",2074,"2070",3289
"619","SRES B1","Arctic","Deciduous",2075,"2070",3531
"620","SRES B1","Arctic","Deciduous",2076,"2070",3502
"621","SRES B1","Arctic","Deciduous",2077,"2070",3620
"622","SRES B1","Arctic","Deciduous",2078,"2070",3590
"623","SRES B1","Arctic","Deciduous",2079,"2070",3588
"624","SRES B1","Arctic","Deciduous",2080,"2080",3658
"625","SRES B1","Arctic","Deciduous",2081,"2080",3545
"626","SRES B1","Arctic","Deciduous",2082,"2080",3577
"627","SRES B1","Arctic","Deciduous",2083,"2080",3569
"628","SRES B1","Arctic","Deciduous",2084,"2080",3698
"629","SRES B1","Arctic","Deciduous",2085,"2080",3873
"630","SRES B1","Arctic","Deciduous",2086,"2080",3767
"631","SRES B1","Arctic","Deciduous",2087,"2080",3856
"632","SRES B1","Arctic","Deciduous",2088,"2080",3726
"633","SRES B1","Arctic","Deciduous",2089,"2080",3791
"634","SRES B1","Arctic","Deciduous",2090,"2090",3712
"635","SRES B1","Arctic","Deciduous",2091,"2090",3777
"636","SRES B1","Arctic","Deciduous",2092,"2090",3830
"637","SRES B1","Arctic","Deciduous",2093,"2090",4109
"638","SRES B1","Arctic","Deciduous",2094,"2090",4064
"639","SRES B1","Arctic","Deciduous",2095,"2090",4077
"640","SRES B1","Arctic","Deciduous",2096,"2090",4065
"641","SRES B1","Arctic","Deciduous",2097,"2090",4079
"642","SRES B1","Arctic","Deciduous",2098,"2090",4034
"643","SRES B1","Arctic","Deciduous",2099,"2090",4058
"644","SRES B1","Arctic","Deciduous",2100,"2100",4089
"645","SRES B1","Arctic","Graminoid Tundra",2009,"2000",116345
"646","SRES B1","Arctic","Graminoid Tundra",2010,"2010",116229
"647","SRES B1","Arctic","Graminoid Tundra",2011,"2010",116269
"648","SRES B1","Arctic","Graminoid Tundra",2012,"2010",116132
"649","SRES B1","Arctic","Graminoid Tundra",2013,"2010",116107
"650","SRES B1","Arctic","Graminoid Tundra",2014,"2010",116013
"651","SRES B1","Arctic","Graminoid Tundra",2015,"2010",115765
"652","SRES B1","Arctic","Graminoid Tundra",2016,"2010",115765
"653","SRES B1","Arctic","Graminoid Tundra",2017,"2010",115752
"654","SRES B1","Arctic","Graminoid Tundra",2018,"2010",115497
"655","SRES B1","Arctic","Graminoid Tundra",2019,"2010",115521
"656","SRES B1","Arctic","Graminoid Tundra",2020,"2020",115532
"657","SRES B1","Arctic","Graminoid Tundra",2021,"2020",115482
"658","SRES B1","Arctic","Graminoid Tundra",2022,"2020",115402
"659","SRES B1","Arctic","Graminoid Tundra",2023,"2020",115401
"660","SRES B1","Arctic","Graminoid Tundra",2024,"2020",115370
"661","SRES B1","Arctic","Graminoid Tundra",2025,"2020",115334
"662","SRES B1","Arctic","Graminoid Tundra",2026,"2020",115268
"663","SRES B1","Arctic","Graminoid Tundra",2027,"2020",115137
"664","SRES B1","Arctic","Graminoid Tundra",2028,"2020",115101
"665","SRES B1","Arctic","Graminoid Tundra",2029,"2020",115091
"666","SRES B1","Arctic","Graminoid Tundra",2030,"2030",115025
"667","SRES B1","Arctic","Graminoid Tundra",2031,"2030",114713
"668","SRES B1","Arctic","Graminoid Tundra",2032,"2030",114591
"669","SRES B1","Arctic","Graminoid Tundra",2033,"2030",114340
"670","SRES B1","Arctic","Graminoid Tundra",2034,"2030",114361
"671","SRES B1","Arctic","Graminoid Tundra",2035,"2030",114299
"672","SRES B1","Arctic","Graminoid Tundra",2036,"2030",114253
"673","SRES B1","Arctic","Graminoid Tundra",2037,"2030",113880
"674","SRES B1","Arctic","Graminoid Tundra",2038,"2030",113868
"675","SRES B1","Arctic","Graminoid Tundra",2039,"2030",113824
"676","SRES B1","Arctic","Graminoid Tundra",2040,"2040",113751
"677","SRES B1","Arctic","Graminoid Tundra",2041,"2040",113709
"678","SRES B1","Arctic","Graminoid Tundra",2042,"2040",113481
"679","SRES B1","Arctic","Graminoid Tundra",2043,"2040",113342
"680","SRES B1","Arctic","Graminoid Tundra",2044,"2040",113189
"681","SRES B1","Arctic","Graminoid Tundra",2045,"2040",113107
"682","SRES B1","Arctic","Graminoid Tundra",2046,"2040",113093
"683","SRES B1","Arctic","Graminoid Tundra",2047,"2040",112955
"684","SRES B1","Arctic","Graminoid Tundra",2048,"2040",112808
"685","SRES B1","Arctic","Graminoid Tundra",2049,"2040",112495
"686","SRES B1","Arctic","Graminoid Tundra",2050,"2050",112473
"687","SRES B1","Arctic","Graminoid Tundra",2051,"2050",112404
"688","SRES B1","Arctic","Graminoid Tundra",2052,"2050",112214
"689","SRES B1","Arctic","Graminoid Tundra",2053,"2050",112182
"690","SRES B1","Arctic","Graminoid Tundra",2054,"2050",112131
"691","SRES B1","Arctic","Graminoid Tundra",2055,"2050",112022
"692","SRES B1","Arctic","Graminoid Tundra",2056,"2050",111861
"693","SRES B1","Arctic","Graminoid Tundra",2057,"2050",111819
"694","SRES B1","Arctic","Graminoid Tundra",2058,"2050",111401
"695","SRES B1","Arctic","Graminoid Tundra",2059,"2050",111191
"696","SRES B1","Arctic","Graminoid Tundra",2060,"2060",111139
"697","SRES B1","Arctic","Graminoid Tundra",2061,"2060",111120
"698","SRES B1","Arctic","Graminoid Tundra",2062,"2060",110768
"699","SRES B1","Arctic","Graminoid Tundra",2063,"2060",110671
"700","SRES B1","Arctic","Graminoid Tundra",2064,"2060",110560
"701","SRES B1","Arctic","Graminoid Tundra",2065,"2060",110462
"702","SRES B1","Arctic","Graminoid Tundra",2066,"2060",110351
"703","SRES B1","Arctic","Graminoid Tundra",2067,"2060",110249
"704","SRES B1","Arctic","Graminoid Tundra",2068,"2060",109734
"705","SRES B1","Arctic","Graminoid Tundra",2069,"2060",109715
"706","SRES B1","Arctic","Graminoid Tundra",2070,"2070",109655
"707","SRES B1","Arctic","Graminoid Tundra",2071,"2070",109643
"708","SRES B1","Arctic","Graminoid Tundra",2072,"2070",109556
"709","SRES B1","Arctic","Graminoid Tundra",2073,"2070",109474
"710","SRES B1","Arctic","Graminoid Tundra",2074,"2070",109268
"711","SRES B1","Arctic","Graminoid Tundra",2075,"2070",109292
"712","SRES B1","Arctic","Graminoid Tundra",2076,"2070",108815
"713","SRES B1","Arctic","Graminoid Tundra",2077,"2070",108645
"714","SRES B1","Arctic","Graminoid Tundra",2078,"2070",108646
"715","SRES B1","Arctic","Graminoid Tundra",2079,"2070",108657
"716","SRES B1","Arctic","Graminoid Tundra",2080,"2080",108577
"717","SRES B1","Arctic","Graminoid Tundra",2081,"2080",108584
"718","SRES B1","Arctic","Graminoid Tundra",2082,"2080",108551
"719","SRES B1","Arctic","Graminoid Tundra",2083,"2080",108176
"720","SRES B1","Arctic","Graminoid Tundra",2084,"2080",108196
"721","SRES B1","Arctic","Graminoid Tundra",2085,"2080",108147
"722","SRES B1","Arctic","Graminoid Tundra",2086,"2080",108056
"723","SRES B1","Arctic","Graminoid Tundra",2087,"2080",107967
"724","SRES B1","Arctic","Graminoid Tundra",2088,"2080",107883
"725","SRES B1","Arctic","Graminoid Tundra",2089,"2080",107854
"726","SRES B1","Arctic","Graminoid Tundra",2090,"2090",107793
"727","SRES B1","Arctic","Graminoid Tundra",2091,"2090",107705
"728","SRES B1","Arctic","Graminoid Tundra",2092,"2090",107584
"729","SRES B1","Arctic","Graminoid Tundra",2093,"2090",107649
"730","SRES B1","Arctic","Graminoid Tundra",2094,"2090",107621
"731","SRES B1","Arctic","Graminoid Tundra",2095,"2090",107377
"732","SRES B1","Arctic","Graminoid Tundra",2096,"2090",107277
"733","SRES B1","Arctic","Graminoid Tundra",2097,"2090",107248
"734","SRES B1","Arctic","Graminoid Tundra",2098,"2090",107058
"735","SRES B1","Arctic","Graminoid Tundra",2099,"2090",106736
"736","SRES B1","Arctic","Graminoid Tundra",2100,"2100",106624
"737","SRES B1","Arctic","Shrub Tundra",2009,"2000",110787
"738","SRES B1","Arctic","Shrub Tundra",2010,"2010",110879
"739","SRES B1","Arctic","Shrub Tundra",2011,"2010",110845
"740","SRES B1","Arctic","Shrub Tundra",2012,"2010",110968
"741","SRES B1","Arctic","Shrub Tundra",2013,"2010",111010
"742","SRES B1","Arctic","Shrub Tundra",2014,"2010",111054
"743","SRES B1","Arctic","Shrub Tundra",2015,"2010",111286
"744","SRES B1","Arctic","Shrub Tundra",2016,"2010",111229
"745","SRES B1","Arctic","Shrub Tundra",2017,"2010",111263
"746","SRES B1","Arctic","Shrub Tundra",2018,"2010",111502
"747","SRES B1","Arctic","Shrub Tundra",2019,"2010",111439
"748","SRES B1","Arctic","Shrub Tundra",2020,"2020",111493
"749","SRES B1","Arctic","Shrub Tundra",2021,"2020",111483
"750","SRES B1","Arctic","Shrub Tundra",2022,"2020",111514
"751","SRES B1","Arctic","Shrub Tundra",2023,"2020",111511
"752","SRES B1","Arctic","Shrub Tundra",2024,"2020",111483
"753","SRES B1","Arctic","Shrub Tundra",2025,"2020",111545
"754","SRES B1","Arctic","Shrub Tundra",2026,"2020",111661
"755","SRES B1","Arctic","Shrub Tundra",2027,"2020",111635
"756","SRES B1","Arctic","Shrub Tundra",2028,"2020",111638
"757","SRES B1","Arctic","Shrub Tundra",2029,"2020",111584
"758","SRES B1","Arctic","Shrub Tundra",2030,"2030",111536
"759","SRES B1","Arctic","Shrub Tundra",2031,"2030",111806
"760","SRES B1","Arctic","Shrub Tundra",2032,"2030",111775
"761","SRES B1","Arctic","Shrub Tundra",2033,"2030",112015
"762","SRES B1","Arctic","Shrub Tundra",2034,"2030",111989
"763","SRES B1","Arctic","Shrub Tundra",2035,"2030",111943
"764","SRES B1","Arctic","Shrub Tundra",2036,"2030",111938
"765","SRES B1","Arctic","Shrub Tundra",2037,"2030",112249
"766","SRES B1","Arctic","Shrub Tundra",2038,"2030",112238
"767","SRES B1","Arctic","Shrub Tundra",2039,"2030",112261
